,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_coef0,param_degree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_micro,split1_test_precision_micro,split2_test_precision_micro,split3_test_precision_micro,split4_test_precision_micro,split5_test_precision_micro,split6_test_precision_micro,split7_test_precision_micro,split8_test_precision_micro,split9_test_precision_micro,mean_test_precision_micro,std_test_precision_micro,rank_test_precision_micro,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_micro,split1_test_recall_micro,split2_test_recall_micro,split3_test_recall_micro,split4_test_recall_micro,split5_test_recall_micro,split6_test_recall_micro,split7_test_recall_micro,split8_test_recall_micro,split9_test_recall_micro,mean_test_recall_micro,std_test_recall_micro,rank_test_recall_micro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,split5_test_f1_micro,split6_test_f1_micro,split7_test_f1_micro,split8_test_f1_micro,split9_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.002393651008605957,0.000661609220500635,0.00498659610748291,0.0004510493399333512,0.025,linear,,,,"{'C': 0.025, 'kernel': 'linear'}",0.9,0.9,1.0,1.0,0.9,0.9,1.0,0.8,0.9,1.0,0.93,0.06403124237432847,440,0.9,0.9,1.0,1.0,0.9,0.9,1.0,0.8,0.9,1.0,0.93,0.06403124237432847,440,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,0.8055555555555555,0.9166666666666666,1.0,0.9388888888888888,0.059317101400173974,514,0.9,0.9,1.0,1.0,0.9,0.9,1.0,0.8,0.9,1.0,0.93,0.06403124237432847,440,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8888888888888888,0.9166666666666666,1.0,0.8055555555555555,0.9166666666666666,1.0,0.9361111111111111,0.06092142277628143,438,0.9,0.9,1.0,1.0,0.9,0.9,1.0,0.8000000000000002,0.9,1.0,0.93,0.06403124237432845,440,0.9047619047619048,0.9047619047619048,1.0,1.0,0.8857142857142858,0.9047619047619048,1.0,0.8055555555555555,0.9047619047619048,1.0,0.931031746031746,0.06291648833901235,463
1,0.0020943880081176758,0.0002992551186294359,0.0048868656158447266,0.0002993743215637986,0.001,linear,,,,"{'C': 0.001, 'kernel': 'linear'}",0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7833333333333332,0.016666666666666663,761,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.35,0.05000000000000002,767,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,5.551115123125783e-17,767,0.3,0.3,0.3,0.3,0.3,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.35,0.050000000000000044,767,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.15384615384615383,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.17216117216117216,0.018315018315018333,767
2,0.0018952369689941406,0.0002990730639004271,0.004390239715576172,0.00048655951688653614,0.05,linear,,,,"{'C': 0.05, 'kernel': 'linear'}",1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.96,0.06633249580710798,126,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.96,0.06633249580710798,126,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.8055555555555555,0.9333333333333332,1.0,0.9655555555555555,0.0611010092660779,215,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.96,0.06633249580710798,126,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.8055555555555555,0.8888888888888888,1.0,0.9583333333333334,0.06718548123582127,199,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8000000000000002,0.9,1.0,0.96,0.06633249580710796,126,1.0,1.0,1.0,1.0,0.8857142857142858,1.0,1.0,0.8055555555555555,0.8962962962962964,1.0,0.9587566137566139,0.06679382871101097,199
3,0.0019949674606323242,1.5643238737415552e-06,0.004986381530761719,1.9109215650094867e-06,0.01,linear,,,,"{'C': 0.01, 'kernel': 'linear'}",0.9,0.9,1.0,1.0,0.9,0.9,1.0,0.7,1.0,1.0,0.93,0.09,440,0.9,0.9,1.0,1.0,0.9,0.9,1.0,0.7,1.0,1.0,0.93,0.09,440,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,0.7222222222222222,1.0,1.0,0.9388888888888889,0.08221471437193746,492,0.9,0.9,1.0,1.0,0.9,0.9,1.0,0.7,1.0,1.0,0.93,0.09,440,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8888888888888888,0.9166666666666666,1.0,0.7222222222222222,1.0,1.0,0.9361111111111111,0.08337961677668687,438,0.9,0.9,1.0,1.0,0.9,0.9,1.0,0.7,1.0,1.0,0.93,0.09,440,0.9047619047619048,0.9047619047619048,1.0,1.0,0.8857142857142858,0.9047619047619048,1.0,0.7142857142857144,1.0,1.0,0.9314285714285713,0.08653574622171842,441
4,0.0018954038619995116,0.00029945108634998007,0.004587364196777344,0.0004882388124427187,0.1,linear,,,,"{'C': 0.1, 'kernel': 'linear'}",1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.96,0.04898979485566355,126,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.96,0.04898979485566355,126,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9333333333333332,1.0,0.9683333333333334,0.0390512483795333,142,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.96,0.04898979485566355,126,1.0,0.9166666666666666,1.0,1.0,0.8888888888888888,1.0,1.0,0.9166666666666666,0.8888888888888888,1.0,0.961111111111111,0.04843221048378528,132,1.0,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.96,0.04898979485566355,126,1.0,0.9047619047619048,1.0,1.0,0.8857142857142858,1.0,1.0,0.9047619047619048,0.8962962962962964,1.0,0.9591534391534392,0.05027112182048903,133
5,0.0018953323364257813,0.00029945387202460214,0.004587435722351074,0.000488849776088026,1,linear,,,,"{'C': 1, 'kernel': 'linear'}",1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9333333333333332,1.0,0.9766666666666666,0.03590109871423005,16,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.9166666666666666,0.8888888888888888,1.0,0.9694444444444444,0.04722222222222224,20,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.97,0.045825756949558386,16,1.0,1.0,1.0,1.0,0.8857142857142858,1.0,1.0,0.9047619047619048,0.8962962962962964,1.0,0.9686772486772487,0.04803626747778471,20
6,0.00179290771484375,0.0003992390973699236,0.004490470886230469,0.0004998856935142713,4,linear,,,,"{'C': 4, 'kernel': 'linear'}",1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.97,0.045825756949558386,16,1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.97,0.045825756949558386,16,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9333333333333332,1.0,0.9766666666666666,0.03590109871423005,16,1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.97,0.045825756949558386,16,1.0,0.9166666666666666,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,1.0,0.9694444444444444,0.04722222222222224,20,1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.97,0.045825756949558386,16,1.0,0.9047619047619048,1.0,1.0,0.8857142857142858,1.0,1.0,1.0,0.8962962962962964,1.0,0.9686772486772487,0.04803626747778471,20
7,0.0017960309982299806,0.00039770092065299765,0.004586720466613769,0.0004887390650559889,10,linear,,,,"{'C': 10, 'kernel': 'linear'}",0.9,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.96,0.04898979485566355,126,0.9,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.96,0.04898979485566355,126,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9333333333333332,1.0,0.9683333333333334,0.0390512483795333,142,0.9,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.96,0.04898979485566355,126,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,1.0,0.961111111111111,0.04843221048378528,132,0.9,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.96,0.04898979485566355,126,0.9047619047619048,0.9047619047619048,1.0,1.0,0.8857142857142858,1.0,1.0,1.0,0.8962962962962964,1.0,0.9591534391534392,0.05027112182048903,133
8,0.0018960952758789063,0.0003007987062521702,0.00458676815032959,0.0004899989524985499,50,linear,,,,"{'C': 50, 'kernel': 'linear'}",0.9,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.95,0.04999999999999999,234,0.9,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.95,0.04999999999999999,234,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9333333333333332,1.0,0.96,0.04027681991198193,237,0.9,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.95,0.04999999999999999,234,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8888888888888888,1.0,1.0,0.9166666666666666,0.8888888888888888,1.0,0.9527777777777777,0.048192643258048555,235,0.9,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.95,0.04999999999999999,234,0.9047619047619048,0.9047619047619048,1.0,1.0,0.8857142857142858,1.0,1.0,0.9047619047619048,0.8962962962962964,1.0,0.9496296296296297,0.050650592190931105,284
9,0.002493143081665039,0.0015052402944857354,0.004790687561035156,0.00040033644777693673,100,linear,,,,"{'C': 100, 'kernel': 'linear'}",0.9,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.95,0.04999999999999999,234,0.9,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.95,0.04999999999999999,234,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9333333333333332,1.0,0.96,0.04027681991198193,237,0.9,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.95,0.04999999999999999,234,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8888888888888888,1.0,1.0,0.9166666666666666,0.8888888888888888,1.0,0.9527777777777777,0.048192643258048555,235,0.9,0.9,1.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,0.95,0.04999999999999999,234,0.9047619047619048,0.9047619047619048,1.0,1.0,0.8857142857142858,1.0,1.0,0.9047619047619048,0.8962962962962964,1.0,0.9496296296296297,0.050650592190931105,284
